,RET
459654,False
459655,True
459656,False
459657,False
459658,False
459659,True
459660,False
459661,True
459662,False
459663,False
459664,False
459665,False
459666,True
459667,False
459668,True
459669,False
459670,True
459671,False
459672,False
459673,False
459674,False
459675,False
459676,False
459677,False
459678,False
459679,False
459680,False
459681,False
459682,False
459683,True
459684,True
459685,True
459686,True
459687,False
459688,False
459689,True
459690,False
459691,False
459692,False
459693,False
459694,True
459695,False
459696,False
459697,False
459698,False
459699,False
459700,True
459701,False
459702,False
459703,False
459704,False
459705,False
459706,False
459707,False
459708,False
459709,True
459710,True
459711,False
459712,False
459713,True
459714,False
459715,False
459716,False
459717,False
459718,False
459719,True
459720,False
459721,False
459722,False
459723,False
459724,False
459725,False
459726,False
459727,False
459728,False
459729,True
459730,True
459731,False
459732,True
459733,True
459734,False
459735,True
459736,False
459737,True
459738,True
459739,True
459740,False
459741,True
459742,True
459743,True
459744,False
459745,False
459746,False
459747,True
459748,False
459749,False
459750,True
459751,False
459752,False
459753,False
459754,True
459755,True
459756,False
459757,True
459758,True
459759,False
459760,False
459761,True
459762,True
459763,False
459764,False
459765,False
459766,False
459767,True
459768,False
459769,True
459770,False
459771,False
459772,False
459773,True
459774,False
459775,False
459776,False
459777,False
459778,False
459779,True
459780,True
459781,False
459782,True
459783,False
459784,True
459785,True
459786,False
459787,True
459788,False
459789,False
459790,False
459791,True
459792,False
459793,False
459794,True
459795,False
459796,False
459797,False
459798,True
459799,True
459800,True
459801,False
459802,False
459803,False
459804,False
459805,False
459806,False
459807,False
459808,False
459809,False
459810,False
459811,False
459812,False
459813,False
459814,True
459815,False
459816,False
459817,False
459818,True
459819,False
459820,False
459821,True
459822,False
459823,False
459824,False
459825,False
459826,False
459827,False
459828,False
459829,False
459830,False
459831,True
459832,False
459833,False
459834,False
459835,True
459836,False
459837,False
459838,True
459839,False
459840,False
459841,False
459842,True
459843,False
459844,True
459845,False
459846,False
459847,False
459848,True
459849,True
459850,False
459851,False
459852,False
459853,True
459854,False
459855,False
459856,False
459857,False
459858,False
459859,True
459860,False
459861,True
459862,False
459863,True
459864,False
459865,False
459866,False
459867,False
459868,False
459869,True
459870,False
459871,True
459872,True
459873,True
459874,False
459875,False
459876,False
459877,False
459878,False
459879,True
459880,False
459881,False
459882,False
459883,True
459884,True
459885,False
459886,False
459887,True
459888,False
459889,True
459890,True
459891,True
459892,True
459893,False
459894,True
459895,False
459896,True
459897,False
459898,True
459899,False
459900,False
459901,False
459902,True
459903,False
459904,True
459905,False
459906,False
459907,True
459908,False
459909,False
459910,False
459911,False
459912,False
459913,False
459914,False
459915,True
459916,False
459917,False
459918,True
459919,False
459920,True
459921,False
459922,False
459923,False
459924,True
459925,False
459926,False
459927,False
459928,True
459929,False
459930,False
459931,True
459932,False
459933,True
459934,False
459935,False
459936,False
459937,False
459938,False
459939,True
459940,True
459941,False
459942,False
459943,False
459944,False
459945,False
459946,False
459947,False
459948,False
459949,False
459950,False
459951,True
459952,True
459953,False
459954,False
459955,True
459956,False
459957,False
459958,False
459959,True
459960,False
459961,False
459962,True
459963,False
459964,False
459965,False
459966,True
459967,False
459968,False
459969,True
459970,False
459971,False
459972,True
459973,False
459974,False
459975,True
459976,True
459977,True
459978,True
459979,False
459980,False
459981,True
459982,True
459983,False
459984,False
459985,False
459986,False
459987,True
459988,True
459989,False
459990,False
459991,False
459992,True
459993,False
459994,False
459995,True
459996,True
459997,False
459998,False
459999,False
460000,True
460001,False
460002,False
460003,False
460004,False
460005,True
460006,False
460007,False
460008,False
460009,False
460010,False
460011,False
460012,False
460013,True
460014,False
460015,False
460016,False
460017,True
460018,False
460019,False
460020,True
460021,False
460022,False
460023,False
460024,False
460025,False
460026,False
460027,True
460028,False
460029,True
460030,False
460031,False
460032,False
460033,False
460034,True
460035,False
460036,True
460037,True
460038,True
460039,True
460040,True
460041,True
460042,True
460043,True
460044,False
460045,True
460046,True
460047,True
460048,True
460049,True
460050,False
460051,True
460052,True
460053,True
460054,False
460055,False
460056,False
460057,False
460058,True
460059,True
460060,False
460061,True
460062,False
460063,True
460064,False
460065,True
460066,False
460067,True
460068,True
460069,True
460070,False
460071,False
460072,False
460073,True
460074,False
460075,True
460076,True
460077,True
460078,False
460079,False
460080,True
460081,False
460082,False
460083,True
460084,True
460085,False
460086,True
460087,True
460088,False
460089,False
460090,False
460091,False
460092,False
460093,False
460094,True
460095,True
460096,True
460097,False
460098,False
460099,False
460100,True
460101,True
460102,False
460103,False
460104,False
460105,True
460106,False
460107,False
460108,False
460109,False
460110,False
460111,False
460112,False
460113,False
460114,False
460115,True
460116,True
460117,False
460118,True
460119,True
460120,False
460121,False
460122,True
460123,True
460124,False
460125,False
460126,False
460127,False
460128,True
460129,False
460130,True
460131,False
460132,False
460133,False
460134,True
460135,True
460136,True
460137,True
460138,False
460139,False
460140,False
460141,False
460142,True
460143,True
460144,False
460145,False
460146,True
460147,True
460148,True
460149,False
460150,False
460151,False
460152,False
460153,False
460154,True
460155,True
460156,True
460157,False
460158,False
460159,True
460160,True
460161,True
460162,False
460163,False
460164,True
460165,True
460166,False
460167,True
460168,False
460169,False
460170,False
460171,True
460172,False
460173,True
460174,True
460175,False
460176,False
460177,True
460178,False
460179,False
460180,False
460181,False
460182,True
460183,True
460184,True
460185,True
460186,True
460187,True
460188,False
460189,False
460190,False
460191,False
460192,False
460193,True
460194,False
460195,False
460196,True
460197,True
460198,True
460199,False
460200,True
460201,False
460202,False
460203,True
460204,True
460205,False
460206,False
460207,False
460208,False
460209,False
460210,False
460211,True
460212,False
460213,True
460214,True
460215,False
460216,True
460217,True
460218,False
460219,False
460220,False
460221,True
460222,True
460223,False
460224,False
460225,True
460226,True
460227,False
460228,True
460229,True
460230,False
460231,False
460232,False
460233,False
460234,False
460235,True
460236,False
460237,False
460238,True
460239,True
460240,False
460241,True
460242,True
460243,False
460244,False
460245,False
460246,True
460247,True
460248,True
460249,False
460250,True
460251,False
460252,False
460253,False
460254,True
460255,False
460256,False
460257,True
460258,False
460259,False
460260,True
460261,False
460262,True
460263,True
460264,False
460265,False
460266,False
460267,False
460268,True
460269,False
460270,True
460271,False
460272,False
460273,False
460274,False
460275,True
460276,True
460277,False
460278,True
460279,True
460280,False
460281,True
460282,False
460283,True
460284,True
460285,False
460286,False
460287,True
460288,False
460289,False
460290,False
460291,False
460292,False
460293,True
460294,True
460295,True
460296,True
460297,True
460298,False
460299,False
460300,False
460301,False
460302,True
460303,True
460304,True
460305,False
460306,False
460307,True
460308,False
460309,True
460310,True
460311,True
460312,False
460313,True
460314,False
460315,True
460316,True
460317,False
460318,True
460319,False
460320,True
460321,False
460322,False
460323,False
460324,True
460325,False
460326,False
460327,True
460328,False
460329,True
460330,False
460331,False
460332,True
460333,True
460334,False
460335,False
460336,True
460337,False
460338,True
460339,True
460340,False
460341,False
460342,True
460343,False
460344,False
460345,True
460346,False
460347,True
460348,True
460349,False
460350,False
460351,True
460352,False
460353,False
460354,False
460355,False
460356,True
460357,False
460358,True
460359,False
460360,False
460361,False
460362,False
460363,False
460364,False
460365,True
460366,False
460367,False
460368,False
460369,False
460370,False
460371,False
460372,False
460373,True
460374,False
460375,False
460376,True
460377,False
460378,True
460379,False
460380,False
460381,True
460382,True
460383,True
460384,False
460385,False
460386,True
460387,False
460388,False
460389,True
460390,False
460391,False
460392,False
460393,False
460394,False
460395,True
460396,False
460397,False
460398,False
460399,True
460400,False
460401,False
460402,False
460403,False
460404,False
460405,False
460406,False
460407,False
460408,False
460409,False
460410,False
460411,False
460412,False
